Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Is_Approaching,Is_Scheduled,Is_Delayed,Is_Fault
41020,30198,Logan Square,Forest Park,Blue,104,2023-04-27T12:24:29,2023-04-27T12:25:29,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,104,2023-04-27T12:25:05,2023-04-27T12:26:05,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,804,2023-04-27T12:25:36,2023-04-27T12:26:36,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T12:25:34,2023-04-27T12:26:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,804,2023-04-27T12:26:16,2023-04-27T12:27:16,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T12:26:11,2023-04-27T12:27:11,1,0,0,0
41130,30215,Halsted,Loop,Org,705,2023-04-27T12:26:15,2023-04-27T12:27:15,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T12:26:43,2023-04-27T12:27:43,1,0,0,0
41130,30215,Halsted,Loop,Org,705,2023-04-27T12:26:47,2023-04-27T12:27:47,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T12:26:43,2023-04-27T12:27:43,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,821,2023-04-27T12:28:25,2023-04-27T12:29:25,1,0,0,0
41360,30265,California,Ashland/63rd,G,602,2023-04-27T12:28:31,2023-04-27T12:29:31,1,0,0,0
41360,30265,California,Ashland/63rd,G,602,2023-04-27T12:29:36,2023-04-27T12:30:36,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T12:30:38,2023-04-27T12:31:38,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T12:30:52,2023-04-27T12:31:52,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-27T12:31:32,2023-04-27T12:32:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-27T12:32:08,2023-04-27T12:33:08,1,0,0,0
40330,30064,Grand,Howard,Red,817,2023-04-27T12:32:04,2023-04-27T12:33:04,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-27T12:31:32,2023-04-27T12:32:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-27T12:32:29,2023-04-27T12:33:29,1,0,0,0
41440,30278,Addison,Loop,Brn,408,2023-04-27T12:32:26,2023-04-27T12:33:26,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-27T12:32:30,2023-04-27T12:33:30,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,214,2023-04-27T12:33:09,2023-04-27T12:34:09,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,805,2023-04-27T12:33:18,2023-04-27T12:34:18,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-27T12:33:19,2023-04-27T12:34:19,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-27T12:33:11,2023-04-27T12:34:11,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,805,2023-04-27T12:33:59,2023-04-27T12:34:59,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-27T12:33:47,2023-04-27T12:34:47,1,0,0,0
41030,30199,Polk,Loop,Pink,303,2023-04-27T12:33:53,2023-04-27T12:34:53,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,805,2023-04-27T12:33:59,2023-04-27T12:34:59,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-27T12:34:19,2023-04-27T12:35:19,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,112,2023-04-27T12:34:59,2023-04-27T12:35:59,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-27T12:34:19,2023-04-27T12:35:19,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,112,2023-04-27T12:35:14,2023-04-27T12:36:14,1,0,0,0
41360,30266,California,Harlem/Lake,G,2,2023-04-27T12:34:19,2023-04-27T12:35:19,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T12:36:33,2023-04-27T12:37:33,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T12:36:33,2023-04-27T12:37:33,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T12:37:07,2023-04-27T12:38:07,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T12:38:04,2023-04-27T12:39:04,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-27T12:38:38,2023-04-27T12:39:38,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T12:38:22,2023-04-27T12:39:22,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-27T12:39:14,2023-04-27T12:40:14,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,207,2023-04-27T12:39:35,2023-04-27T12:40:35,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-27T12:40:18,2023-04-27T12:41:18,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-27T12:40:50,2023-04-27T12:41:50,1,0,0,0
40330,30064,Grand,Howard,Red,818,2023-04-27T12:41:09,2023-04-27T12:42:09,1,0,0,0
41130,30215,Halsted,Loop,Org,706,2023-04-27T12:41:07,2023-04-27T12:42:07,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,822,2023-04-27T12:41:45,2023-04-27T12:42:45,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,822,2023-04-27T12:41:45,2023-04-27T12:42:45,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-27T12:43:31,2023-04-27T12:44:31,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-27T12:43:51,2023-04-27T12:44:51,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-27T12:43:55,2023-04-27T12:44:55,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-27T12:44:39,2023-04-27T12:45:39,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-27T12:44:37,2023-04-27T12:45:37,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,106,2023-04-27T12:44:48,2023-04-27T12:45:48,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,105,2023-04-27T12:44:46,2023-04-27T12:45:46,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-27T12:45:29,2023-04-27T12:46:29,1,0,0,0
40330,30064,Grand,Howard,Red,915,2023-04-27T12:46:16,2023-04-27T12:47:16,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-27T12:46:16,2023-04-27T12:47:16,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-27T12:46:35,2023-04-27T12:47:35,1,0,0,0
41030,30199,Polk,Loop,Pink,304,2023-04-27T12:46:29,2023-04-27T12:47:29,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-27T12:47:20,2023-04-27T12:48:20,1,0,0,0
41360,30265,California,Cottage Grove,G,11,2023-04-27T12:47:11,2023-04-27T12:48:11,1,0,0,0
41440,30278,Addison,Loop,Brn,404,2023-04-27T12:47:15,2023-04-27T12:48:15,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,103,2023-04-27T12:47:34,2023-04-27T12:48:34,1,0,0,0
41360,30265,California,Cottage Grove,G,11,2023-04-27T12:47:11,2023-04-27T12:48:11,1,0,0,0
41440,30278,Addison,Loop,Brn,404,2023-04-27T12:47:15,2023-04-27T12:48:15,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-27T12:48:11,2023-04-27T12:49:11,1,0,0,0
41360,30265,California,Cottage Grove,G,11,2023-04-27T12:48:14,2023-04-27T12:49:14,1,0,0,0
41440,30278,Addison,Loop,Brn,404,2023-04-27T12:47:15,2023-04-27T12:48:15,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T12:48:16,2023-04-27T12:49:16,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-27T12:48:53,2023-04-27T12:49:53,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T12:48:49,2023-04-27T12:49:49,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,119,2023-04-27T12:49:13,2023-04-27T12:50:13,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T12:48:49,2023-04-27T12:49:49,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T12:49:06,2023-04-27T12:50:06,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-27T12:49:42,2023-04-27T12:50:42,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T12:49:45,2023-04-27T12:50:45,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-27T12:50:17,2023-04-27T12:51:17,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-27T12:50:15,2023-04-27T12:51:15,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-27T12:50:36,2023-04-27T12:51:36,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-27T12:50:48,2023-04-27T12:51:48,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-27T12:50:57,2023-04-27T12:51:57,1,0,0,0
41130,30215,Halsted,Loop,Org,711,2023-04-27T12:50:43,2023-04-27T12:51:43,1,0,0,0
40330,30064,Grand,Howard,Red,930,2023-04-27T12:51:28,2023-04-27T12:52:28,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,823,2023-04-27T12:51:28,2023-04-27T12:52:28,1,0,0,0
41360,30266,California,Harlem/Lake,G,1,2023-04-27T12:50:48,2023-04-27T12:51:48,1,0,0,0
41130,30215,Halsted,Loop,Org,711,2023-04-27T12:51:29,2023-04-27T12:52:29,1,0,0,0
40330,30064,Grand,Howard,Red,930,2023-04-27T12:51:49,2023-04-27T12:52:49,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-27T12:56:08,2023-04-27T12:57:08,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-27T12:57:00,2023-04-27T12:58:00,1,0,0,0
41030,30199,Polk,Loop,Pink,306,2023-04-27T12:57:15,2023-04-27T12:58:15,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-27T12:57:58,2023-04-27T12:58:58,1,0,0,0
40330,30064,Grand,Howard,Red,808,2023-04-27T12:57:45,2023-04-27T12:58:45,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-27T12:58:10,2023-04-27T12:59:10,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,108,2023-04-27T12:58:49,2023-04-27T12:59:49,1,0,0,0
41440,30278,Addison,Loop,Brn,410,2023-04-27T12:58:35,2023-04-27T12:59:35,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-27T12:58:50,2023-04-27T12:59:50,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,107,2023-04-27T12:59:34,2023-04-27T13:00:34,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-27T12:59:21,2023-04-27T13:00:21,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,107,2023-04-27T12:59:53,2023-04-27T13:00:53,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-27T12:59:59,2023-04-27T13:00:59,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-27T12:59:21,2023-04-27T13:00:21,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-27T13:00:15,2023-04-27T13:01:15,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T13:00:30,2023-04-27T13:01:30,1,0,0,0
41130,30215,Halsted,Loop,Org,707,2023-04-27T13:00:37,2023-04-27T13:01:37,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,912,2023-04-27T13:00:15,2023-04-27T13:01:15,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T13:00:54,2023-04-27T13:01:54,1,0,0,0
41130,30215,Halsted,Loop,Org,707,2023-04-27T13:00:44,2023-04-27T13:01:44,1,0,0,0
41130,30215,Halsted,Loop,Org,707,2023-04-27T13:01:30,2023-04-27T13:02:30,1,0,0,0
40330,30064,Grand,Howard,Red,819,2023-04-27T13:03:11,2023-04-27T13:04:11,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-27T13:04:10,2023-04-27T13:05:10,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-27T13:03:54,2023-04-27T13:04:54,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-27T13:04:53,2023-04-27T13:05:53,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-27T13:04:10,2023-04-27T13:05:10,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-27T13:04:59,2023-04-27T13:05:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-27T13:05:10,2023-04-27T13:06:10,1,0,0,0
41360,30265,California,Cottage Grove,G,7,2023-04-27T13:04:10,2023-04-27T13:05:10,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-27T13:04:59,2023-04-27T13:05:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-27T13:05:57,2023-04-27T13:06:57,1,0,0,0
41360,30266,California,Harlem/Lake,G,608,2023-04-27T13:04:59,2023-04-27T13:05:59,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,913,2023-04-27T13:05:57,2023-04-27T13:06:57,1,0,0,0
41030,30199,Polk,Loop,Pink,311,2023-04-27T13:07:58,2023-04-27T13:08:58,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,205,2023-04-27T13:08:39,2023-04-27T13:09:39,1,0,0,0
41030,30199,Polk,Loop,Pink,311,2023-04-27T13:08:32,2023-04-27T13:09:32,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,205,2023-04-27T13:09:16,2023-04-27T13:10:16,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,208,2023-04-27T13:09:02,2023-04-27T13:10:02,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T13:09:10,2023-04-27T13:10:10,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,208,2023-04-27T13:09:35,2023-04-27T13:10:35,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T13:09:27,2023-04-27T13:10:27,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,208,2023-04-27T13:10:15,2023-04-27T13:11:15,1,0,0,0
40330,30064,Grand,Howard,Red,801,2023-04-27T13:10:10,2023-04-27T13:11:10,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,806,2023-04-27T13:11:39,2023-04-27T13:12:39,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,806,2023-04-27T13:11:39,2023-04-27T13:12:39,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,109,2023-04-27T13:13:59,2023-04-27T13:14:59,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,109,2023-04-27T13:14:36,2023-04-27T13:15:36,1,0,0,0
40330,30064,Grand,Howard,Red,820,2023-04-27T13:14:25,2023-04-27T13:15:25,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T13:14:31,2023-04-27T13:15:31,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T13:14:55,2023-04-27T13:15:55,1,0,0,0
41130,30215,Halsted,Loop,Org,712,2023-04-27T13:15:00,2023-04-27T13:16:00,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-27T13:15:14,2023-04-27T13:16:14,1,0,0,0
40840,30164,South Boulevard,Howard,P,501,2023-04-27T13:15:25,2023-04-27T13:16:25,1,0,0,0
41130,30215,Halsted,Loop,Org,712,2023-04-27T13:15:29,2023-04-27T13:16:29,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-27T13:15:14,2023-04-27T13:16:14,1,0,0,0
41360,30265,California,Ashland/63rd,G,605,2023-04-27T13:16:20,2023-04-27T13:17:20,1,0,0,0
41360,30266,California,Harlem/Lake,G,3,2023-04-27T13:16:33,2023-04-27T13:17:33,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-27T13:17:16,2023-04-27T13:18:16,1,0,0,0
41360,30266,California,Harlem/Lake,G,3,2023-04-27T13:17:06,2023-04-27T13:18:06,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-27T13:17:37,2023-04-27T13:18:37,1,0,0,0
41360,30266,California,Harlem/Lake,G,3,2023-04-27T13:17:06,2023-04-27T13:18:06,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,213,2023-04-27T13:18:17,2023-04-27T13:19:17,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:18:06,2023-04-27T13:19:06,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:18:46,2023-04-27T13:19:46,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:18:46,2023-04-27T13:19:46,1,0,0,0
41440,30278,Addison,Loop,Brn,406,2023-04-27T13:19:35,2023-04-27T13:20:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,914,2023-04-27T13:20:06,2023-04-27T13:21:06,1,0,0,0
41440,30278,Addison,Loop,Brn,406,2023-04-27T13:19:35,2023-04-27T13:20:35,1,0,0,0
41030,30199,Polk,Loop,Pink,307,2023-04-27T13:20:15,2023-04-27T13:21:15,1,0,0,0
40330,30064,Grand,Howard,Red,802,2023-04-27T13:20:43,2023-04-27T13:21:43,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,914,2023-04-27T13:20:26,2023-04-27T13:21:26,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,591,2023-04-27T13:20:38,2023-04-27T13:21:38,1,0,0,0
41030,30199,Polk,Loop,Pink,307,2023-04-27T13:20:58,2023-04-27T13:21:58,1,0,0,0
40330,30064,Grand,Howard,Red,802,2023-04-27T13:21:18,2023-04-27T13:22:18,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,914,2023-04-27T13:21:09,2023-04-27T13:22:09,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,204,2023-04-27T13:25:16,2023-04-27T13:26:16,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T13:25:12,2023-04-27T13:26:12,1,0,0,0
41130,30215,Halsted,Loop,Org,709,2023-04-27T13:25:02,2023-04-27T13:26:02,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,204,2023-04-27T13:25:34,2023-04-27T13:26:34,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T13:25:56,2023-04-27T13:26:56,1,0,0,0
40840,30164,South Boulevard,Howard,P,502,2023-04-27T13:25:56,2023-04-27T13:26:56,1,0,0,0
40330,30064,Grand,Howard,Red,803,2023-04-27T13:26:44,2023-04-27T13:27:44,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-27T13:26:54,2023-04-27T13:27:54,1,0,0,0
40330,30064,Grand,Howard,Red,803,2023-04-27T13:27:03,2023-04-27T13:28:03,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-27T13:26:54,2023-04-27T13:27:54,1,0,0,0
41360,30265,California,Cottage Grove,G,9,2023-04-27T13:27:55,2023-04-27T13:28:55,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,901,2023-04-27T13:29:20,2023-04-27T13:30:20,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,901,2023-04-27T13:29:20,2023-04-27T13:30:20,1,0,0,0
41440,30278,Addison,Loop,Brn,407,2023-04-27T13:30:00,2023-04-27T13:31:00,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T13:30:24,2023-04-27T13:31:24,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-27T13:30:37,2023-04-27T13:31:37,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,110,2023-04-27T13:31:17,2023-04-27T13:32:17,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,591,2023-04-27T13:31:04,2023-04-27T13:32:04,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-27T13:31:13,2023-04-27T13:32:13,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,110,2023-04-27T13:31:38,2023-04-27T13:32:38,1,0,0,0
41030,30199,Polk,Loop,Pink,308,2023-04-27T13:31:35,2023-04-27T13:32:35,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,902,2023-04-27T13:32:30,2023-04-27T13:33:30,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-27T13:32:31,2023-04-27T13:33:31,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,902,2023-04-27T13:32:50,2023-04-27T13:33:50,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-27T13:32:59,2023-04-27T13:33:59,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-27T13:33:43,2023-04-27T13:34:43,1,0,0,0
41360,30266,California,Harlem/Lake,G,5,2023-04-27T13:33:43,2023-04-27T13:34:43,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-27T13:34:53,2023-04-27T13:35:53,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,215,2023-04-27T13:35:14,2023-04-27T13:36:14,1,0,0,0
40330,30064,Grand,Howard,Red,804,2023-04-27T13:35:43,2023-04-27T13:36:43,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T13:35:52,2023-04-27T13:36:52,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,207,2023-04-27T13:36:32,2023-04-27T13:37:32,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T13:36:22,2023-04-27T13:37:22,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,207,2023-04-27T13:36:53,2023-04-27T13:37:53,1,0,0,0
40840,30164,South Boulevard,Howard,P,503,2023-04-27T13:36:22,2023-04-27T13:37:22,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,207,2023-04-27T13:37:36,2023-04-27T13:38:36,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T13:38:15,2023-04-27T13:39:15,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,592,2023-04-27T13:38:39,2023-04-27T13:39:39,1,0,0,0
41360,30265,California,Ashland/63rd,G,8,2023-04-27T13:38:59,2023-04-27T13:39:59,1,0,0,0
41130,30215,Halsted,Loop,Org,713,2023-04-27T13:39:11,2023-04-27T13:40:11,1,0,0,0
41360,30265,California,Ashland/63rd,G,8,2023-04-27T13:38:59,2023-04-27T13:39:59,1,0,0,0
41130,30215,Halsted,Loop,Org,713,2023-04-27T13:39:29,2023-04-27T13:40:29,1,0,0,0
41360,30265,California,Ashland/63rd,G,8,2023-04-27T13:40:00,2023-04-27T13:41:00,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-27T13:40:54,2023-04-27T13:41:54,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-27T13:40:54,2023-04-27T13:41:54,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-27T13:41:01,2023-04-27T13:42:01,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-27T13:41:26,2023-04-27T13:42:26,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-27T13:41:57,2023-04-27T13:42:57,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,120,2023-04-27T13:42:11,2023-04-27T13:43:11,1,0,0,0
41360,30266,California,Harlem/Lake,G,4,2023-04-27T13:41:26,2023-04-27T13:42:26,1,0,0,0
41440,30278,Addison,Loop,Brn,412,2023-04-27T13:41:57,2023-04-27T13:42:57,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,118,2023-04-27T13:42:56,2023-04-27T13:43:56,1,0,0,0
41020,30198,Logan Square,UIC-Halsted,Blue,120,2023-04-27T13:42:52,2023-04-27T13:43:52,1,0,0,0
40330,30064,Grand,Howard,Red,821,2023-04-27T13:42:53,2023-04-27T13:43:53,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-27T13:42:49,2023-04-27T13:43:49,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,118,2023-04-27T13:43:38,2023-04-27T13:44:38,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,903,2023-04-27T13:43:19,2023-04-27T13:44:19,1,0,0,0
41030,30199,Polk,Loop,Pink,305,2023-04-27T13:43:36,2023-04-27T13:44:36,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,118,2023-04-27T13:43:55,2023-04-27T13:44:55,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,903,2023-04-27T13:43:19,2023-04-27T13:44:19,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:48:13,2023-04-27T13:49:13,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-27T13:48:56,2023-04-27T13:49:56,1,0,0,0
40330,30064,Grand,Howard,Red,805,2023-04-27T13:48:46,2023-04-27T13:49:46,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:48:51,2023-04-27T13:49:51,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-27T13:49:03,2023-04-27T13:50:03,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-27T13:49:11,2023-04-27T13:50:11,1,0,0,0
41680,30298,Oakton-Skokie,Howard,Y,592,2023-04-27T13:48:51,2023-04-27T13:49:51,1,0,0,0
41020,30197,Logan Square,O'Hare,Blue,119,2023-04-27T13:49:56,2023-04-27T13:50:56,1,0,0,0
40840,30164,South Boulevard,Howard,P,514,2023-04-27T13:49:51,2023-04-27T13:50:51,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-27T13:50:27,2023-04-27T13:51:27,1,0,0,0
41130,30215,Halsted,Loop,Org,708,2023-04-27T13:50:34,2023-04-27T13:51:34,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-27T13:50:43,2023-04-27T13:51:43,1,0,0,0
41360,30265,California,Cottage Grove,G,608,2023-04-27T13:50:42,2023-04-27T13:51:42,1,0,0,0
41130,30215,Halsted,Loop,Org,708,2023-04-27T13:50:51,2023-04-27T13:51:51,1,0,0,0
40330,30065,Grand,95th/Dan Ryan,Red,909,2023-04-27T13:51:29,2023-04-27T13:52:29,1,0,0,0
41360,30265,California,Cottage Grove,G,608,2023-04-27T13:50:42,2023-04-27T13:51:42,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-27T13:51:37,2023-04-27T13:52:37,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,214,2023-04-27T13:51:50,2023-04-27T13:52:50,1,0,0,0
41360,30265,California,Cottage Grove,G,608,2023-04-27T13:51:40,2023-04-27T13:52:40,1,0,0,0
41680,30297,Oakton-Skokie,Skokie,Y,594,2023-04-27T13:51:37,2023-04-27T13:52:37,1,0,0,0
41020,30198,Logan Square,Forest Park,Blue,214,2023-04-27T13:52:34,2023-04-27T13:53:34,1,0,0,0
41440,30278,Addison,Loop,Brn,413,2023-04-27T13:53:53,2023-04-27T13:54:53,1,0,0,0
